annee;date;parcelle;exploitation;culture;ITK;OT;temps[h];profondeur[cm];RECOLTE_rendement[t/ha];RECOLTE_risqueEchaudage[%];RECOLTE_impactGel[%];IRRIGATION_dose[mm];IRRIGATION_reelle[mm];FERTI_produit;FERTI_nature;FERTI_annulee;FERTI_doseBruteOrg[kg/ha];FERTI_apportNminTheorique[kg/ha];FERTI_apportNminReel[kg/ha];FERTI_apportNorg_labile[kg/ha];FERTI_apportNorg_recalcitrant[kg/ha];BIOMASSE_export[t/ha];BIOMASSE_aer_restit[t/ha];BIOMASSE_rac_restit[t/ha];N_export[kg/ha];C_export[kg/ha];id_lot;nb_ugb;duree_pature[j];herbe_consommee[kg]
2019;152;581_001;SSM1-0034;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;581_001;SSM1-0034;mil;mil_precarachide;TRAVAIL_SOL;1.91;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;582_001;SSM1-0034;mil;mil_precarachide;RECOLTE;13.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;582_001;SSM1-0034;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;582_001;SSM1-0034;mil;mil_precarachide;TRAVAIL_SOL;5.9;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;583_001;SSM1-0035;mil;mil_precarachide;RECOLTE;12.81;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;583_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;583_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;5.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;584_001;SSM1-0035;mil;mil_precarachide;RECOLTE;20.19;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;584_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;584_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;8.67;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;585_001;SSM1-0035;mil;mil_precarachide;RECOLTE;6.95;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;585_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;585_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;2.98;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;586_001;SSM1-0035;mil;mil_precarachide;RECOLTE;12.94;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;586_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;586_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;5.55;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;587_001;SSM1-0035;mil;mil_precarachide;RECOLTE;13.91;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;587_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;587_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;5.97;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;588_001;SSM1-0035;mil;mil_precarachide;RECOLTE;27.03;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;588_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;588_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;11.6;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;589_001;SSM1-0035;mil;mil_precarachide;RECOLTE;13.88;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;589_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;589_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;5.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;590_001;SSM1-0035;mil;mil_precarachide;RECOLTE;4.53;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;590_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;590_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;1.95;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;591_001;SSM1-0035;mil;mil_precarachide;RECOLTE;8.94;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;591_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;591_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;3.84;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;592_001;SSM1-0035;mil;mil_precarachide;RECOLTE;3.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;592_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;592_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;1.57;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;593_001;SSM1-0035;mil;mil_precarachide;RECOLTE;8.16;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;593_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;593_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;3.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;594_001;SSM1-0035;mil;mil_precarachide;RECOLTE;8.58;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;594_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;594_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;3.68;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;595_001;SSM1-0035;mil;mil_precarachide;RECOLTE;20.74;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;595_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;595_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;8.9;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;596_001;SSM1-0035;mil;mil_precarachide;RECOLTE;4.86;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;596_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;596_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;2.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;597_001;SSM1-0035;mil;mil_precarachide;RECOLTE;50.5;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;597_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.65;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;597_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;21.68;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;598_001;SSM1-0035;mil;mil_precarachide;RECOLTE;9.54;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;598_001;SSM1-0035;mil;mil_precarachide;SEMIS;0.12;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;598_001;SSM1-0035;mil;mil_precarachide;TRAVAIL_SOL;4.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;599_001;SSM1-0036;mil;mil_precarachide;RECOLTE;14.13;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;599_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;599_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;6.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;600_001;SSM1-0036;mil;mil_precarachide;RECOLTE;20.14;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;600_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;600_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;8.65;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;601_001;SSM1-0036;mil;mil_precarachide;RECOLTE;22.99;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;601_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.29;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;601_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;9.87;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;602_001;SSM1-0036;mil;mil_precarachide;RECOLTE;3.57;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;602_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.05;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;602_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;1.53;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;603_001;SSM1-0036;mil;mil_precarachide;RECOLTE;54.33;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;603_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.69;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;603_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;23.32;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;604_001;SSM1-0036;mil;mil_precarachide;RECOLTE;18.08;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;604_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;604_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;7.76;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;605_001;SSM1-0036;mil;mil_precarachide;RECOLTE;24.38;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;605_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;605_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;10.47;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;606_001;SSM1-0036;mil;mil_precarachide;RECOLTE;11.97;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;606_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;606_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;5.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;607_001;SSM1-0036;mil;mil_precarachide;RECOLTE;4.32;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;607_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;607_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;1.86;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;608_001;SSM1-0036;mil;mil_precarachide;RECOLTE;6.79;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;608_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;608_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;2.92;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;609_001;SSM1-0036;mil;mil_precarachide;RECOLTE;15.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;609_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;609_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;6.47;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;610_001;SSM1-0036;mil;mil_precarachide;RECOLTE;6.49;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;610_001;SSM1-0036;mil;mil_precarachide;SEMIS;0.08;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;610_001;SSM1-0036;mil;mil_precarachide;TRAVAIL_SOL;2.78;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;611_001;SSM1-0018;mil;mil_precarachide;RECOLTE;21.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;611_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;611_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;9.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;612_001;SSM1-0018;mil;mil_precarachide;RECOLTE;13.83;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;612_001;SSM1-0018;mil;mil_precarachide;SEMIS;0.18;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;612_001;SSM1-0018;mil;mil_precarachide;TRAVAIL_SOL;5.94;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;613_001;SSM1-0037;mil;mil_precarachide;RECOLTE;72.44;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;613_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.93;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;613_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;31.09;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;614_001;SSM1-0037;mil;mil_precarachide;RECOLTE;5.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;614_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;614_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;2.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;615_001;SSM1-0037;mil;mil_precarachide;RECOLTE;14.81;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;615_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.19;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;615_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;6.36;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;616_001;SSM1-0037;mil;mil_precarachide;RECOLTE;8.25;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;616_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;616_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;3.54;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;617_001;SSM1-0037;mil;mil_precarachide;RECOLTE;46.94;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;617_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.6;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;617_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;20.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;618_001;SSM1-0037;mil;mil_precarachide;RECOLTE;0.25;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;618_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;618_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;0.11;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;619_001;SSM1-0037;mil;mil_precarachide;RECOLTE;11.42;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;619_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.15;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;619_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;4.9;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;620_001;SSM1-0037;mil;mil_precarachide;RECOLTE;13.6;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;620_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;620_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;5.84;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;621_001;SSM1-0037;mil;mil_precarachide;RECOLTE;10.13;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;621_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;621_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;4.35;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;622_001;SSM1-0037;mil;mil_precarachide;RECOLTE;62.48;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;622_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.8;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;622_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;26.82;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;623_001;SSM1-0037;mil;mil_precarachide;RECOLTE;5.29;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;623_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;623_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;2.27;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;624_001;SSM1-0037;mil;mil_precarachide;RECOLTE;20.39;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;624_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.26;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;624_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;8.75;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;625_001;SSM1-0037;mil;mil_precarachide;RECOLTE;7.91;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;625_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.1;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;625_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;3.4;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;626_001;SSM1-0037;mil;mil_precarachide;RECOLTE;12.71;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;626_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.16;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;626_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;5.46;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;627_001;SSM1-0037;mil;mil_precarachide;RECOLTE;3.25;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;627_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.04;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;627_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;1.4;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;628_001;SSM1-0037;mil;mil_precarachide;RECOLTE;17.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;628_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;628_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;7.32;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;629_001;SSM1-0037;mil;mil_precarachide;RECOLTE;4.51;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;629_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;629_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;1.93;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;630_001;SSM1-0037;mil;mil_precarachide;RECOLTE;24.34;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;630_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.31;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;630_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;10.45;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;631_001;SSM1-0037;mil;mil_precarachide;RECOLTE;11.3;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;631_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.14;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;631_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;4.85;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;632_001;SSM1-0037;mil;mil_precarachide;RECOLTE;17.96;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;632_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.23;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;632_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;7.71;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;633_001;SSM1-0037;mil;mil_precarachide;RECOLTE;1.04;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;633_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.01;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;633_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;0.45;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;634_001;SSM1-0037;mil;mil_precarachide;RECOLTE;32.53;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;634_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.42;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;634_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;13.96;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;635_001;SSM1-0037;mil;mil_precarachide;RECOLTE;39.01;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;635_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.5;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;635_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;16.75;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;636_001;SSM1-0037;mil;mil_precarachide;RECOLTE;64.31;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;636_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.82;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;636_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;27.61;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;637_001;SSM1-0037;mil;mil_precarachide;RECOLTE;1.39;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;637_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.02;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;637_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;0.6;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;638_001;SSM1-0037;mil;mil_precarachide;RECOLTE;16.24;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;638_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.21;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;638_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;6.97;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;639_001;SSM1-0037;mil;mil_precarachide;RECOLTE;10.12;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;639_001;SSM1-0037;mil;mil_precarachide;SEMIS;0.13;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;639_001;SSM1-0037;mil;mil_precarachide;TRAVAIL_SOL;4.34;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;640_001;SSM1-0038;mil;mil_precarachide;RECOLTE;19.69;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;640_001;SSM1-0038;mil;mil_precarachide;SEMIS;0.25;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;640_001;SSM1-0038;mil;mil_precarachide;TRAVAIL_SOL;8.45;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;641_001;SSM1-0038;mil;mil_precarachide;RECOLTE;28.13;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;641_001;SSM1-0038;mil;mil_precarachide;SEMIS;0.36;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;641_001;SSM1-0038;mil;mil_precarachide;TRAVAIL_SOL;12.07;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;642_001;SSM1-0039;mil;mil_precarachide;RECOLTE;47.66;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;642_001;SSM1-0039;mil;mil_precarachide;SEMIS;0.61;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;642_001;SSM1-0039;mil;mil_precarachide;TRAVAIL_SOL;20.46;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;643_001;SSM1-0039;mil;mil_precarachide;RECOLTE;5.06;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;643_001;SSM1-0039;mil;mil_precarachide;SEMIS;0.06;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;643_001;SSM1-0039;mil;mil_precarachide;TRAVAIL_SOL;2.17;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;644_001;SSM1-0039;mil;mil_precarachide;RECOLTE;17.08;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;644_001;SSM1-0039;mil;mil_precarachide;SEMIS;0.22;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;644_001;SSM1-0039;mil;mil_precarachide;TRAVAIL_SOL;7.33;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;258;645_001;SSM1-0039;mil;mil_precarachide;RECOLTE;2.58;0.0;0.2;;;;;;;;;;;;;0.0;0.21;2.26;;;;;;
2019;152;645_001;SSM1-0039;mil;mil_precarachide;SEMIS;0.03;0.0;;;;;;;;;;;;;;;;;;;;;;
2019;121;645_001;SSM1-0039;mil;mil_precarachide;TRAVAIL_SOL;1.11;0.0;;;;;;;;;;;;;;;;;;;;;;
